"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 02 12:55:27 UTC 2026","Tue Jun 02 12:55:38 UTC 2026","10196","tests","test_cookie_consent","","","","test_accept_analytical_cookies[webkit]",""
